date,temp,dir,vel,hr,prec,pres,temp_palmer,dir_palmer,vel_palmer,hr_palmer,prec_palmer,pres_palmer
2007-05-15 06:00:00+00:00,0.7,231.0,4.51,95.0,,992.1,0,0,0,0,0,0
2007-05-15 09:00:00+00:00,0.6,227.0,3.44,96.0,,991.2,0,0,0,0,0,0
2007-05-15 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-15 15:00:00+00:00,0.7,329.0,3.19,95.0,,987.7,0,0,0,0,0,0
2007-05-15 18:00:00+00:00,1.5,101.0,1.85,91.0,,984.4,0,0,0,0,0,0
2007-05-15 21:00:00+00:00,0.5,113.0,4.51,100.0,,981.4,0,0,0,0,0,0
2007-05-16 00:00:00+00:00,0.7,112.0,4.53,100.0,,978.4,0,0,0,0,0,0
2007-05-16 03:00:00+00:00,0.5,320.0,2.73,100.0,,975.3,0,0,0,0,0,0
2007-05-16 06:00:00+00:00,0.8,146.0,1.32,100.0,,973.2,0,0,0,0,0,0
2007-05-16 09:00:00+00:00,1.5,138.0,1.92,100.0,,971.7,0,0,0,0,0,0
2007-05-16 12:00:00+00:00,1.2,70.0,0.0,100.0,,970.4,0,0,0,0,0,0
2007-05-16 15:00:00+00:00,1.9,170.0,0.71,100.0,,969.1,0,0,0,0,0,0
2007-05-16 18:00:00+00:00,2.5,244.0,3.02,100.0,,968.2,0,0,0,0,0,0
2007-05-16 21:00:00+00:00,1.7,109.0,3.7,100.0,,967.8,0,0,0,0,0,0
2007-05-17 00:00:00+00:00,1.2,135.0,1.9,100.0,,967.3,0,0,0,0,0,0
2007-05-17 03:00:00+00:00,1.1,190.0,0.0,100.0,,967.4,0,0,0,0,0,0
2007-05-17 06:00:00+00:00,2.1,336.0,4.82,100.0,,967.5,0,0,0,0,0,0
2007-05-17 09:00:00+00:00,1.8,290.0,0.26,100.0,,968.5,0,0,0,0,0,0
2007-05-17 12:00:00+00:00,2.6,337.0,4.73,98.0,,968.5,0,0,0,0,0,0
2007-05-17 15:00:00+00:00,2.9,337.0,3.74,100.0,,968.1,0,0,0,0,0,0
2007-05-17 18:00:00+00:00,3.0,104.0,3.19,100.0,,966.1,0,0,0,0,0,0
2007-05-17 21:00:00+00:00,2.8,95.0,1.61,100.0,,963.4,0,0,0,0,0,0
2007-05-18 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-18 03:00:00+00:00,0.3,335.0,1.47,100.0,,959.9,0,0,0,0,0,0
2007-05-18 06:00:00+00:00,0.6,193.0,6.55,100.0,,960.3,0,0,0,0,0,0
2007-05-18 09:00:00+00:00,0.6,252.0,3.85,100.0,,962.0,0,0,0,0,0,0
2007-05-18 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-18 15:00:00+00:00,0.7,267.0,4.24,100.0,,964.8,0,0,0,0,0,0
2007-05-18 18:00:00+00:00,1.4,328.0,3.57,100.0,,966.4,0,0,0,0,0,0
2007-05-18 21:00:00+00:00,1.7,327.0,3.38,100.0,,968.3,0,0,0,0,0,0
2007-05-19 00:00:00+00:00,1.8,280.0,0.55,100.0,,969.9,0,0,0,0,0,0
2007-05-19 03:00:00+00:00,1.8,33.0,0.0,100.0,,972.3,0,0,0,0,0,0
2007-05-19 06:00:00+00:00,1.0,164.0,0.87,100.0,,975.4,0,0,0,0,0,0
2007-05-19 09:00:00+00:00,1.2,7.0,0.0,100.0,,979.2,0,0,0,0,0,0
2007-05-19 12:00:00+00:00,2.3,321.0,2.3,100.0,,982.3,0,0,0,0,0,0
2007-05-19 15:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-19 18:00:00+00:00,3.3,115.0,2.38,100.0,,986.6,0,0,0,0,0,0
2007-05-19 21:00:00+00:00,3.1,320.0,1.42,100.0,,986.7,0,0,0,0,0,0
2007-05-20 00:00:00+00:00,3.3,129.0,0.61,96.0,,985.4,0,0,0,0,0,0
2007-05-20 03:00:00+00:00,5.6,17.0,14.3,85.0,,982.7,0,0,0,0,0,0
2007-05-20 06:00:00+00:00,5.4,22.0,14.45,93.0,,980.4,0,0,0,0,0,0
2007-05-20 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-20 12:00:00+00:00,4.3,5.0,12.72,94.0,,981.1,0,0,0,0,0,0
2007-05-20 15:00:00+00:00,5.4,11.0,10.32,93.0,,981.1,0,0,0,0,0,0
2007-05-20 18:00:00+00:00,6.3,26.0,10.17,75.0,,980.9,0,0,0,0,0,0
2007-05-20 21:00:00+00:00,6.1,48.0,8.82,66.0,,978.4,0,0,0,0,0,0
2007-05-21 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-21 03:00:00+00:00,3.2,332.0,2.02,98.0,,977.6,0,0,0,0,0,0
2007-05-21 06:00:00+00:00,2.1,300.0,3.25,100.0,,979.5,0,0,0,0,0,0
2007-05-21 09:00:00+00:00,1.8,189.0,0.48,100.0,,982.0,0,0,0,0,0,0
2007-05-21 12:00:00+00:00,2.1,206.0,1.8,100.0,,984.9,0,0,0,0,0,0
2007-05-21 15:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-21 18:00:00+00:00,2.2,270.0,4.47,100.0,,988.7,0,0,0,0,0,0
2007-05-21 21:00:00+00:00,1.8,329.0,4.3,100.0,,989.4,0,0,0,0,0,0
2007-05-22 00:00:00+00:00,1.6,293.0,3.83,100.0,,989.8,0,0,0,0,0,0
2007-05-22 03:00:00+00:00,1.4,276.0,2.63,100.0,,989.9,0,0,0,0,0,0
2007-05-22 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-22 09:00:00+00:00,0.5,174.0,1.53,100.0,,990.5,0,0,0,0,0,0
2007-05-22 12:00:00+00:00,0.3,126.0,1.72,100.0,,991.2,0,0,0,0,0,0
2007-05-22 15:00:00+00:00,-0.1,93.0,0.98,100.0,,991.0,0,0,0,0,0,0
2007-05-22 18:00:00+00:00,0.1,130.0,3.9,100.0,,991.6,0,0,0,0,0,0
2007-05-22 21:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-23 00:00:00+00:00,3.9,97.0,3.29,65.0,,993.5,0,0,0,0,0,0
2007-05-23 03:00:00+00:00,0.1,254.0,1.49,100.0,,994.7,0,0,0,0,0,0
2007-05-23 06:00:00+00:00,-0.2,224.0,0.27,100.0,,995.3,0,0,0,0,0,0
2007-05-23 09:00:00+00:00,-2.3,104.0,2.19,100.0,,995.3,0,0,0,0,0,0
2007-05-23 12:00:00+00:00,-2.0,68.0,1.02,100.0,,996.0,0,0,0,0,0,0
2007-05-23 15:00:00+00:00,-1.1,126.0,2.02,100.0,,996.2,0,0,0,0,0,0
2007-05-23 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-23 21:00:00+00:00,2.8,323.0,4.02,82.0,,995.6,0,0,0,0,0,0
2007-05-24 00:00:00+00:00,0.6,79.0,0.0,100.0,,995.5,0,0,0,0,0,0
2007-05-24 03:00:00+00:00,0.6,153.0,3.2,91.0,,995.2,0,0,0,0,0,0
2007-05-24 06:00:00+00:00,0.3,54.0,5.04,96.0,,994.5,0,0,0,0,0,0
2007-05-24 09:00:00+00:00,1.4,106.0,6.66,87.0,,992.5,0,0,0,0,0,0
2007-05-24 12:00:00+00:00,2.1,165.0,4.71,81.0,,991.8,0,0,0,0,0,0
2007-05-24 15:00:00+00:00,3.9,59.0,2.45,74.0,,990.4,0,0,0,0,0,0
2007-05-24 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-24 21:00:00+00:00,4.7,105.0,1.35,71.0,,985.4,0,0,0,0,0,0
2007-05-25 00:00:00+00:00,2.9,273.0,0.0,100.0,,983.5,0,0,0,0,0,0
2007-05-25 03:00:00+00:00,1.5,280.0,1.99,100.0,,983.7,0,0,0,0,0,0
2007-05-25 06:00:00+00:00,3.4,356.0,11.68,100.0,,985.0,0,0,0,0,0,0
2007-05-25 09:00:00+00:00,4.5,16.0,6.35,94.0,,986.2,0,0,0,0,0,0
2007-05-25 12:00:00+00:00,4.2,157.0,2.86,90.0,,985.6,0,0,0,0,0,0
2007-05-25 15:00:00+00:00,6.1,21.0,11.88,84.0,,984.1,0,0,0,0,0,0
2007-05-25 18:00:00+00:00,6.7,20.0,17.98,89.0,,981.3,0,0,0,0,0,0
2007-05-25 21:00:00+00:00,8.5,42.0,21.68,70.0,,975.6,0,0,0,0,0,0
2007-05-26 00:00:00+00:00,6.5,68.0,13.96,78.0,,974.0,0,0,0,0,0,0
2007-05-26 03:00:00+00:00,7.0,91.0,8.25,77.0,,970.1,0,0,0,0,0,0
2007-05-26 06:00:00+00:00,4.8,61.0,15.12,88.0,,966.7,0,0,0,0,0,0
2007-05-26 09:00:00+00:00,5.8,29.0,19.83,74.0,,965.1,0,0,0,0,0,0
2007-05-26 12:00:00+00:00,4.8,102.0,7.71,63.0,,966.9,0,0,0,0,0,0
2007-05-26 15:00:00+00:00,3.9,117.0,8.86,73.0,,968.3,0,0,0,0,0,0
2007-05-26 18:00:00+00:00,2.8,181.0,12.42,100.0,,975.8,0,0,0,0,0,0
2007-05-26 21:00:00+00:00,2.4,327.0,4.93,100.0,,980.2,0,0,0,0,0,0
2007-05-27 00:00:00+00:00,1.9,289.0,2.25,100.0,,983.3,0,0,0,0,0,0
2007-05-27 03:00:00+00:00,1.6,351.0,0.0,100.0,,984.7,0,0,0,0,0,0
2007-05-27 06:00:00+00:00,1.9,238.0,1.16,100.0,,985.7,0,0,0,0,0,0
2007-05-27 09:00:00+00:00,3.2,137.0,1.82,100.0,,986.0,0,0,0,0,0,0
2007-05-27 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-27 15:00:00+00:00,5.8,10.0,15.42,92.0,,983.0,0,0,0,0,0,0
2007-05-27 18:00:00+00:00,5.7,5.0,5.84,94.0,,984.2,0,0,0,0,0,0
2007-05-27 21:00:00+00:00,4.1,215.0,0.0,99.0,,982.3,0,0,0,0,0,0
2007-05-28 00:00:00+00:00,4.9,103.0,3.36,98.0,,977.9,0,0,0,0,0,0
2007-05-28 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-28 06:00:00+00:00,5.8,27.0,12.27,92.0,,971.3,0,0,0,0,0,0
2007-05-28 09:00:00+00:00,5.0,12.0,15.21,99.0,,970.1,0,0,0,0,0,0
2007-05-28 12:00:00+00:00,3.7,353.0,11.65,100.0,,971.1,0,0,0,0,0,0
2007-05-28 15:00:00+00:00,2.9,340.0,14.28,100.0,,973.4,0,0,0,0,0,0
2007-05-28 18:00:00+00:00,2.5,337.0,8.17,100.0,,977.2,0,0,0,0,0,0
2007-05-28 21:00:00+00:00,2.8,339.0,6.8,100.0,,978.9,0,0,0,0,0,0
2007-05-29 00:00:00+00:00,3.8,13.0,8.04,98.0,,978.5,0,0,0,0,0,0
2007-05-29 03:00:00+00:00,3.0,335.0,6.17,100.0,,979.0,0,0,0,0,0,0
2007-05-29 06:00:00+00:00,3.2,331.0,6.01,100.0,,979.1,0,0,0,0,0,0
2007-05-29 09:00:00+00:00,3.3,13.0,9.46,96.0,,979.3,0,0,0,0,0,0
2007-05-29 12:00:00+00:00,4.2,30.0,2.07,80.0,,979.9,0,0,0,0,0,0
2007-05-29 15:00:00+00:00,3.2,244.0,2.56,100.0,,980.4,0,0,0,0,0,0
2007-05-29 18:00:00+00:00,3.2,146.0,6.55,100.0,,979.5,0,0,0,0,0,0
2007-05-29 21:00:00+00:00,2.4,108.0,1.56,100.0,,979.2,0,0,0,0,0,0
2007-05-30 00:00:00+00:00,3.7,66.0,4.25,91.0,,979.4,0,0,0,0,0,0
2007-05-30 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-30 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-05-30 09:00:00+00:00,1.5,331.0,2.77,100.0,,981.6,0,0,0,0,0,0
2007-05-30 12:00:00+00:00,1.7,336.0,2.36,100.0,,983.5,0,0,0,0,0,0
2007-05-30 15:00:00+00:00,2.9,135.0,0.0,100.0,,984.8,0,0,0,0,0,0
2007-05-30 18:00:00+00:00,2.5,15.0,1.51,100.0,,986.0,0,0,0,0,0,0
2007-05-30 21:00:00+00:00,2.3,321.0,0.76,100.0,,987.1,0,0,0,0,0,0
2007-05-31 00:00:00+00:00,2.0,318.0,0.0,100.0,,988.4,0,0,0,0,0,0
2007-05-31 03:00:00+00:00,1.8,299.0,1.47,100.0,,989.2,0,0,0,0,0,0
2007-05-31 06:00:00+00:00,1.1,290.0,2.18,100.0,,989.8,0,0,0,0,0,0
2007-05-31 09:00:00+00:00,0.8,333.0,3.64,100.0,,990.7,0,0,0,0,0,0
2007-05-31 12:00:00+00:00,1.2,246.0,2.96,100.0,,991.5,0,0,0,0,0,0
2007-05-31 15:00:00+00:00,1.5,335.0,2.44,100.0,,992.0,0,0,0,0,0,0
2007-05-31 18:00:00+00:00,2.0,235.0,2.66,100.0,,992.5,0,0,0,0,0,0
2007-05-31 21:00:00+00:00,1.4,215.0,3.58,100.0,,992.7,0,0,0,0,0,0
2007-06-01 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-01 03:00:00+00:00,1.1,1.0,0.0,93.0,,991.6,0,0,0,0,0,0
2007-06-01 06:00:00+00:00,0.5,333.0,1.45,97.0,,989.9,0,0,0,0,0,0
2007-06-01 09:00:00+00:00,0.3,85.0,3.3,84.0,,988.0,0,0,0,0,0,0
2007-06-01 12:00:00+00:00,0.6,63.0,1.93,70.0,,985.1,0,0,0,0,0,0
2007-06-01 15:00:00+00:00,1.6,99.0,1.9,70.0,,981.0,0,0,0,0,0,0
2007-06-01 18:00:00+00:00,1.1,274.0,0.0,73.0,,977.1,0,0,0,0,0,0
2007-06-01 21:00:00+00:00,2.9,86.0,7.0,76.0,,972.8,0,0,0,0,0,0
2007-06-02 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-02 03:00:00+00:00,1.5,293.0,2.46,100.0,,967.1,0,0,0,0,0,0
2007-06-02 06:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-02 09:00:00+00:00,4.5,78.0,2.93,96.0,,963.9,0,0,0,0,0,0
2007-06-02 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-02 15:00:00+00:00,3.9,112.0,7.19,84.0,,965.8,0,0,0,0,0,0
2007-06-02 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-02 21:00:00+00:00,2.8,71.0,4.14,100.0,,969.3,0,0,0,0,0,0
2007-06-03 00:00:00+00:00,3.9,28.0,5.95,90.0,,970.5,0,0,0,0,0,0
2007-06-03 03:00:00+00:00,2.0,129.0,7.75,100.0,,971.1,0,0,0,0,0,0
2007-06-03 06:00:00+00:00,2.2,104.0,4.93,100.0,,971.7,0,0,0,0,0,0
2007-06-03 09:00:00+00:00,1.5,35.0,0.22,100.0,,972.1,0,0,0,0,0,0
2007-06-03 12:00:00+00:00,0.5,4.0,0.05,100.0,,972.9,0,0,0,0,0,0
2007-06-03 15:00:00+00:00,1.1,131.0,0.0,100.0,,974.1,0,0,0,0,0,0
2007-06-03 18:00:00+00:00,1.3,292.0,0.34,100.0,,975.8,0,0,0,0,0,0
2007-06-03 21:00:00+00:00,1.4,262.0,0.0,100.0,,977.7,0,0,0,0,0,0
2007-06-04 00:00:00+00:00,0.9,237.0,0.0,100.0,,979.2,0,0,0,0,0,0
2007-06-04 03:00:00+00:00,0.6,49.0,1.52,100.0,,980.4,0,0,0,0,0,0
2007-06-04 06:00:00+00:00,0.5,128.0,0.37,100.0,,981.0,0,0,0,0,0,0
2007-06-04 09:00:00+00:00,0.4,329.0,1.49,100.0,,981.2,0,0,0,0,0,0
2007-06-04 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-04 15:00:00+00:00,1.1,95.0,6.94,100.0,,980.8,0,0,0,0,0,0
2007-06-04 18:00:00+00:00,3.8,20.0,7.32,96.0,,980.4,0,0,0,0,0,0
2007-06-04 21:00:00+00:00,3.7,6.0,15.29,95.0,,980.4,0,0,0,0,0,0
2007-06-05 00:00:00+00:00,3.3,119.0,8.16,89.0,,982.2,0,0,0,0,0,0
2007-06-05 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-05 06:00:00+00:00,5.0,56.0,6.91,88.0,,982.1,0,0,0,0,0,0
2007-06-05 09:00:00+00:00,4.8,29.0,7.37,85.0,,981.9,0,0,0,0,0,0
2007-06-05 12:00:00+00:00,4.2,5.0,11.74,94.0,,982.2,0,0,0,0,0,0
2007-06-05 15:00:00+00:00,5.1,18.0,7.91,84.0,,983.2,0,0,0,0,0,0
2007-06-05 18:00:00+00:00,5.2,24.0,8.03,78.0,,983.1,0,0,0,0,0,0
2007-06-05 21:00:00+00:00,4.4,24.0,6.5,92.0,,983.2,0,0,0,0,0,0
2007-06-06 00:00:00+00:00,2.8,111.0,3.83,95.0,,982.0,0,0,0,0,0,0
2007-06-06 03:00:00+00:00,3.0,97.0,4.75,84.0,,979.6,0,0,0,0,0,0
2007-06-06 06:00:00+00:00,2.4,113.0,8.32,90.0,,977.8,0,0,0,0,0,0
2007-06-06 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-06 12:00:00+00:00,2.5,93.0,7.91,84.0,,975.1,0,0,0,0,0,0
2007-06-06 15:00:00+00:00,4.6,49.0,5.85,70.0,,975.1,0,0,0,0,0,0
2007-06-06 18:00:00+00:00,3.0,69.0,2.15,79.0,,975.4,0,0,0,0,0,0
2007-06-06 21:00:00+00:00,2.0,289.0,1.29,99.0,,975.6,0,0,0,0,0,0
2007-06-07 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-07 03:00:00+00:00,0.8,18.0,2.33,96.0,,974.9,0,0,0,0,0,0
2007-06-07 06:00:00+00:00,0.6,8.0,3.76,100.0,,974.1,0,0,0,0,0,0
2007-06-07 09:00:00+00:00,0.4,302.0,1.94,100.0,,973.1,0,0,0,0,0,0
2007-06-07 12:00:00+00:00,0.2,328.0,2.47,98.0,,973.7,0,0,0,0,0,0
2007-06-07 15:00:00+00:00,0.4,279.0,1.99,95.0,,974.8,0,0,0,0,0,0
2007-06-07 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-07 21:00:00+00:00,-0.1,323.0,5.51,97.0,,978.4,0,0,0,0,0,0
2007-06-08 00:00:00+00:00,-0.6,341.0,6.64,96.0,,979.8,0,0,0,0,0,0
2007-06-08 03:00:00+00:00,-0.1,14.0,8.05,79.0,,980.8,0,0,0,0,0,0
2007-06-08 06:00:00+00:00,-0.2,126.0,3.94,100.0,,981.4,0,0,0,0,0,0
2007-06-08 09:00:00+00:00,0.1,106.0,1.56,88.0,,981.8,0,0,0,0,0,0
2007-06-08 12:00:00+00:00,0.7,142.0,0.31,76.0,,981.7,0,0,0,0,0,0
2007-06-08 15:00:00+00:00,1.8,97.0,4.86,71.0,,980.9,0,0,0,0,0,0
2007-06-08 18:00:00+00:00,1.5,118.0,4.55,86.0,,980.2,0,0,0,0,0,0
2007-06-08 21:00:00+00:00,1.4,82.0,2.62,99.0,,979.8,0,0,0,0,0,0
2007-06-09 00:00:00+00:00,2.5,3.0,10.67,95.0,,979.5,0,0,0,0,0,0
2007-06-09 03:00:00+00:00,1.9,3.0,10.41,100.0,,979.8,0,0,0,0,0,0
2007-06-09 06:00:00+00:00,0.5,133.0,4.41,100.0,,981.4,0,0,0,0,0,0
2007-06-09 09:00:00+00:00,0.5,140.0,3.82,100.0,,982.9,0,0,0,0,0,0
2007-06-09 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-09 15:00:00+00:00,1.3,325.0,2.27,100.0,,985.6,0,0,0,0,0,0
2007-06-09 18:00:00+00:00,1.1,265.0,2.52,100.0,,986.4,0,0,0,0,0,0
2007-06-09 21:00:00+00:00,0.1,225.0,5.15,98.0,,988.0,0,0,0,0,0,0
2007-06-10 00:00:00+00:00,0.0,217.0,4.27,91.0,,989.1,0,0,0,0,0,0
2007-06-10 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-10 06:00:00+00:00,-0.5,324.0,3.11,87.0,,990.4,0,0,0,0,0,0
2007-06-10 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-10 12:00:00+00:00,-0.2,341.0,4.4,84.0,,991.3,0,0,0,0,0,0
2007-06-10 15:00:00+00:00,1.0,15.0,7.16,83.0,,991.2,0,0,0,0,0,0
2007-06-10 18:00:00+00:00,1.6,5.0,10.02,74.0,,990.5,0,0,0,0,0,0
2007-06-10 21:00:00+00:00,1.8,7.0,11.25,68.0,,990.5,0,0,0,0,0,0
2007-06-11 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-11 03:00:00+00:00,1.5,14.0,11.52,84.0,,989.9,0,0,0,0,0,0
2007-06-11 06:00:00+00:00,2.6,10.0,11.55,76.0,,988.8,0,0,0,0,0,0
2007-06-11 09:00:00+00:00,2.6,19.0,11.16,82.0,,988.5,0,0,0,0,0,0
2007-06-11 12:00:00+00:00,3.0,24.0,13.68,95.0,,987.5,0,0,0,0,0,0
2007-06-11 15:00:00+00:00,4.2,3.0,15.2,87.0,,987.4,0,0,0,0,0,0
2007-06-11 18:00:00+00:00,4.3,13.0,14.95,83.0,,987.4,0,0,0,0,0,0
2007-06-11 21:00:00+00:00,3.5,16.0,15.3,91.0,,987.0,0,0,0,0,0,0
2007-06-12 00:00:00+00:00,3.4,24.0,15.11,99.0,,986.2,0,0,0,0,0,0
2007-06-12 03:00:00+00:00,3.6,28.0,15.94,99.0,,984.4,0,0,0,0,0,0
2007-06-12 06:00:00+00:00,3.1,341.0,15.22,100.0,,985.2,0,0,0,0,0,0
2007-06-12 09:00:00+00:00,2.2,339.0,2.81,100.0,,988.5,0,0,0,0,0,0
2007-06-12 12:00:00+00:00,1.6,281.0,4.74,100.0,,989.6,0,0,0,0,0,0
2007-06-12 15:00:00+00:00,1.5,267.0,3.24,100.0,,990.9,0,0,0,0,0,0
2007-06-12 18:00:00+00:00,1.3,265.0,0.04,100.0,,991.8,0,0,0,0,0,0
2007-06-12 21:00:00+00:00,0.5,107.0,3.33,100.0,,992.2,0,0,0,0,0,0
2007-06-13 00:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-13 03:00:00+00:00,-1.1,32.0,0.92,100.0,,991.2,0,0,0,0,0,0
2007-06-13 06:00:00+00:00,-0.3,56.0,1.13,100.0,,988.0,0,0,0,0,0,0
2007-06-13 09:00:00+00:00,-0.4,14.0,1.22,87.0,,984.6,0,0,0,0,0,0
2007-06-13 12:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-13 15:00:00+00:00,1.5,21.0,0.0,97.0,,978.4,0,0,0,0,0,0
2007-06-13 18:00:00+00:00,2.3,334.0,3.48,98.0,,976.4,0,0,0,0,0,0
2007-06-13 21:00:00+00:00,2.7,67.0,2.86,100.0,,975.5,0,0,0,0,0,0
2007-06-14 00:00:00+00:00,2.7,121.0,0.29,100.0,,973.6,0,0,0,0,0,0
2007-06-14 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-14 06:00:00+00:00,0.5,121.0,0.0,100.0,,972.0,0,0,0,0,0,0
2007-06-14 09:00:00+00:00,1.0,109.0,2.43,100.0,,973.2,0,0,0,0,0,0
2007-06-14 12:00:00+00:00,1.5,104.0,0.27,100.0,,974.8,0,0,0,0,0,0
2007-06-14 15:00:00+00:00,2.2,191.0,0.52,100.0,,976.5,0,0,0,0,0,0
2007-06-14 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-14 21:00:00+00:00,4.4,8.0,9.84,96.0,,977.4,0,0,0,0,0,0
2007-06-15 00:00:00+00:00,4.2,44.0,3.37,86.0,,979.5,0,0,0,0,0,0
2007-06-15 03:00:00+00:00,2.3,141.0,0.26,99.0,,979.8,0,0,0,0,0,0
2007-06-15 06:00:00+00:00,1.6,297.0,0.0,99.0,,977.9,0,0,0,0,0,0
2007-06-15 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-15 12:00:00+00:00,2.5,307.0,1.14,100.0,,978.9,0,0,0,0,0,0
2007-06-15 15:00:00+00:00,2.3,223.0,0.0,100.0,,980.2,0,0,0,0,0,0
2007-06-15 18:00:00+00:00,3.8,125.0,3.11,93.0,,980.1,0,0,0,0,0,0
2007-06-15 21:00:00+00:00,2.5,119.0,2.2,100.0,,979.1,0,0,0,0,0,0
2007-06-16 00:00:00+00:00,2.4,107.0,5.78,89.0,,977.0,0,0,0,0,0,0
2007-06-16 03:00:00+00:00,1.5,105.0,4.84,87.0,,975.4,0,0,0,0,0,0
2007-06-16 06:00:00+00:00,0.8,62.0,5.37,100.0,,975.0,0,0,0,0,0,0
2007-06-16 09:00:00+00:00,-1.0,115.0,7.88,100.0,,975.4,0,0,0,0,0,0
2007-06-16 12:00:00+00:00,-1.1,107.0,7.73,100.0,,976.4,0,0,0,0,0,0
2007-06-16 15:00:00+00:00,-0.5,106.0,3.49,100.0,,977.3,0,0,0,0,0,0
2007-06-16 18:00:00+00:00,-1.0,114.0,5.21,100.0,,977.6,0,0,0,0,0,0
2007-06-16 21:00:00+00:00,0.4,112.0,2.28,89.0,,977.9,0,0,0,0,0,0
2007-06-17 00:00:00+00:00,0.2,147.0,4.44,81.0,,978.3,0,0,0,0,0,0
2007-06-17 03:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-17 06:00:00+00:00,-1.1,307.0,3.12,100.0,,978.1,0,0,0,0,0,0
2007-06-17 09:00:00+00:00,-0.9,240.0,4.09,79.0,,977.2,0,0,0,0,0,0
2007-06-17 12:00:00+00:00,-1.0,229.0,4.67,73.0,,976.7,0,0,0,0,0,0
2007-06-17 15:00:00+00:00,-1.1,230.0,4.75,85.0,,976.4,0,0,0,0,0,0
2007-06-17 18:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-17 21:00:00+00:00,-1.3,248.0,4.09,81.0,,975.3,0,0,0,0,0,0
2007-06-18 00:00:00+00:00,-1.2,273.0,5.61,76.0,,974.9,0,0,0,0,0,0
2007-06-18 03:00:00+00:00,-1.4,269.0,5.14,88.0,,974.2,0,0,0,0,0,0
2007-06-18 06:00:00+00:00,-1.8,238.0,0.64,84.0,,973.6,0,0,0,0,0,0
2007-06-18 09:00:00+00:00,,,,,,,0,0,0,0,0,0
2007-06-18 12:00:00+00:00,-1.8,79.0,4.59,71.0,,973.3,0,0,0,0,0,0
2007-06-18 15:00:00+00:00,-2.6,83.0,5.63,77.0,,974.0,0,0,0,0,0,0
2007-06-18 18:00:00+00:00,-1.9,86.0,4.64,73.0,,975.4,0,0,0,0,0,0
2007-06-18 21:00:00+00:00,-2.2,88.0,4.53,69.0,,976.7,0,0,0,0,0,0
2007-06-19 00:00:00+00:00,-2.4,122.0,5.26,63.0,,979.2,0,0,0,0,0,0
2007-06-19 03:00:00+00:00,-2.8,70.0,5.61,54.0,,980.7,0,0,0,0,0,0
2007-06-19 06:00:00+00:00,-2.6,122.0,4.71,67.0,,981.8,0,0,0,0,0,0
2007-06-19 09:00:00+00:00,-3.9,123.0,5.15,65.0,,983.1,0,0,0,0,0,0
2007-06-19 12:00:00+00:00,-4.2,325.0,0.0,72.0,,984.0,0,0,0,0,0,0
2007-06-19 15:00:00+00:00,-2.7,4.0,2.01,57.0,,983.7,0,0,0,0,0,0
2007-06-19 18:00:00+00:00,-2.3,218.0,3.38,53.0,,983.1,0,0,0,0,0,0
2007-06-19 21:00:00+00:00,-2.6,196.0,3.82,51.0,,982.6,0,0,0,0,0,0
2007-06-20 00:00:00+00:00,-2.8,234.0,5.55,61.0,,981.4,0,0,0,0,0,0
2007-06-20 03:00:00+00:00,-2.4,209.0,4.16,65.0,,979.6,0,0,0,0,0,0
2007-06-20 06:00:00+00:00,-2.5,226.0,3.15,75.0,,977.9,0,0,0,0,0,0
